cliente_id,nombre,dni,fecha_nacimiento,email,telefono,ciudad,provincia,codigo_postal,tipo_poliza,estado_poliza,prima_anual,fecha_alta,num_siniestros,canal_contratacion,importe_ultimo_siniestro,scoring_riesgo,observaciones
710,Antonio Moreno,27832891W,1980-06-20,antonio.moreno@email.com,+34 674 662 986,Málaga,Málaga,29139,Vida,Activa,2989.05,2023-06-11,2,Oficina,6392.27,87.4,null
711,Pedro Sánchez,89061847M,1962-03-03,pedro.sanchez@email.com,+34 695 762 539,Sevilla,Sevilla,41921,Hogar,Activa,489.46,2023-01-18,2,Online,14187.67,5.3,null
712,María García,61296836L,1970-11-10,,+34 628 949 175,Palma,Baleares,07592,Responsabilidad Civil,Vencida,705.86,2019-06-02,1,Online,3265.94,88.9,-
713,Laura Fernández,62492736W,1999-06-13,laura.fernandez@email.com,+34 664 831 959,Madrid,Madrid,28778,Vida,Vencida,564.07,2021-10-18,1,Teléfono,3851.12,21.9,NINGUNA
714,Carmen Díaz,81214087M,1953-04-11,carmen.diaz@email.com,,Murcia,Murcia,30490,Salud,Vencida,1117.43,2017-03-28,1,Agente,1513.33,67.9,-
715,Francisco Álvarez,39084871Y,1983-09-02,francisco.alvarez@email.com,+34 628 639 990,Bilbao,Vizcaya,48359,Auto,Pendiente,788.49,2018-07-20,1,Oficina,9083.55,58.3,OK
716,David Navarro,21963776M,1957-08-19,david.navarro@email.com,+34 661 352 225,Madrid,Madrid,28754,Salud,Activa,1593.53,2023-02-26,4,Agente,10198.09,55.3,OK
717,Juan López,X1637723Z,1971-09-15,juan.lopez@email.com,,Sevilla,,41815,Hogar,Pendiente,1532.86,2016-11-21,1,Online,9643.97,85.9,-
718,Marta Vázquez,59896930X,1955-12-17,marta.vazquez@email.com,+34 649 691 393,Madrid,Madrid,28275,Hogar,Activa,2724.22,2019-05-19,1,Online,12916.95,10.2,null
719,David Navarro,28557968E,1974-01-27,david.navarro@email.com,+34 686 737 442,Málaga,Málaga,29873,Salud,Activa,297.27,2019-03-13,1,Oficina,7296.39,34.7,N/A
720,Lucía Romero,46847763U,1975-02-10,lucia.romero@email.com,+34 663 761 627,Barcelona,Barcelona,08863,Responsabilidad Civil,Cancelada,1095.66,2018-03-01,2,Online,2016.86,53.8,
721,Carmen Díaz,64096103Z,1956-09-17,,+34 637 518 543,Bilbao,Vizcaya,48428,Hogar,Activa,1870.64,2022-12-12,1,Oficina,4341.08,81.1,Cliente preferente
722,Sara Gil,75651053D,1951-09-21,sara.gil@email.com,+34 654 657 939,Zaragoza,Zaragoza,50299,Hogar,Activa,1893.44,2020-05-01,1,Oficina,9936.45,21.6,Reclamación abierta
723,Sara Gil,35568906T,1976-11-21,sara.gil@email.com,+34 664 313 184,Barcelona,Barcelona,08810,Salud,Activa,1544.35,2017-02-22,3,Agente,9196.83,80.3,NINGUNA
724,Isabel Jiménez,30681938G,1971-04-19,isabel.jimenez@email.com,+34 635 843 184,Málaga,Málaga,29295,Hogar,Activa,2483.86,2021-06-24,0,Oficina,7965.05,40.0,N/A
725,Javier Domínguez,21135474S,1960-02-14,javier.dominguez@email.com,+34 634 588 164,Málaga,Málaga,29925,Responsabilidad Civil,Pendiente,375.62,2022-12-01,0,Online,10244.47,18.9,Sin observaciones
726,Marta Vázquez,86705258Z,1985-07-08,marta.vazquez@email.com,+34 615 762 726,Bilbao,Vizcaya,48688,Responsabilidad Civil,Activa,2483.37,2020-05-26,0,Teléfono,9560.86,75.9,
727,Carlos Rodríguez,29952900E,1972-09-29,,+34 673 442 974,Bilbao,Vizcaya,48630,Responsabilidad Civil,Activa,1585.31,2020-02-20,0,Teléfono,13219.87,9.1,Revisar
728,María García,X6909813Z,1963-07-28,maria.garcia@email.com,+34 632 451 257,Valencia,Valencia,46161,Auto,Activa,574.53,2022-04-22,1,Online,8790.25,51.5,
729,Miguel Ruiz,71730143H,1977-11-30,miguel.ruiz@email.com,666 666 666,sevilla,Las Palmas,35426,Responsabilidad Civil,Activa,2679.97,2017-02-23,3,Teléfono,11679.02,6.4,Sin observaciones
730,Marta Vázquez,74623935J,1996-10-02,marta.vazquez@email.com,+34 696 562 324,Las Palmas,Las Palmas,35380,Responsabilidad Civil,Activa,2017.84,2023-11-14,1,Teléfono,3730.61,35.6,OK
731,Ana Martínez,99957925O,1953-01-10,usuario@,+34 630 412 714,Barcelona,Barcelona,08861,Auto,Cancelada,657.93,2016-02-01,0,Oficina,10172.74,60.1,Revisar
732,Raúl Castro,NULL,1992-03-18,espacios en email@mail.com,+34 632 958 912,Zaragoza,Zaragoza,50326,Vida,Activa,294.22,2023-11-26,1,Teléfono,13532.91,55.6,Cliente preferente
733,Sara Gil,70966110H,1988-11-05,sara.gil@email.com,+34 653 565 187,Madrid,Madrid,28738,Hogar,Pendiente,595.11,2017-12-17,3,Teléfono,5785.98,40.5,N/A
734,Sara Gil,92562815H,1984-07-03,N/A,+34 656 779 534,Málaga,Málaga,29157,Responsabilidad Civil,Vencida,1904.63,2019-02-12,0,Teléfono,11686.56,42.9,-
735,David Navarro,41099208B,1975-05-06,david.navarro@email.com,+34 651 234 149,Málaga,Málaga,29576,Hogar,Cancelada,702.03,2020-07-26,2,Agente,10871.84,22.7,Revisar
736,David Navarro,57675854R,1988-11-29,david.navarro@email.com,+34 657 439 446,Valencia,Valencia,46475,Salud,Activa,832.14,2019-06-03,0,Online,892.89,45.6,
737,Juan López,54786626Q,1955-03-29,juan.lopez@email.com,+34 615 446 748,Barcelona,Barcelona,23953,Hogar,Activa,270.39,2016-04-04,0,Oficina,8722.62,95.3,Pendiente validación
738,Lucía Romero,33250723D,1979-01-02,lucia.romero@email.com,+34 666 898 632,Barcelona,Barcelona,08342,Auto,Pendiente,2224.21,2020-10-09,1,Teléfono,1952.84,85.0,Pendiente validación
739,David Navarro,39009512I,1954-11-08,david.navarro@email.com,0034 660615034,Palma,Baleares,07466,Hogar,Activa,2469.02,2021-08-13,1,Online,14509.79,14.5,-
740,Patricia Blanco,50824950R,1985-08-01,patricia.blanco@email.com,+34 686 276 442,Bilbao,Vizcaya,48943,Hogar,Pendiente,2431.17,2023-09-28,3,Teléfono,12171.11,3.0,Cliente preferente
741,Elena Torres,51727753U,1957-11-11,elena.torres@email.com,+34 629 200 857,Zaragoza,Zaragoza,50599,Hogar,Pendiente,-100.0,2022-07-29,0,Agente,1645.86,93.4,Pendiente validación
742,Ana Martínez,11003171L,1986-03-27,ana.martinez@email.com,+34 626 127 636,Bilbao,Vizcaya,48937,Vida,Vencida,2729.24,2016-06-29,1,Agente,1826.28,52.7,null
743,Sara Gil,33992154H,1996-08-31,sara.gil@email.com,+34 667 597 396,Zaragoza,Zaragoza,50351,Vida,Vencida,2082.38,2023-06-16,2,Teléfono,8917.11,53.8,null
744,David Navarro,96786817V,,david.navarro@email.com,,Sevilla,Sevilla,41421,Salud,Activa,2713.08,2021-12-18,1,Teléfono,5173.34,78.1,Pendiente validación
745,Isabel Jiménez,84154764U,1979-02-20,isabel.jimenez@email.com,+34 647 174 753,Murcia,Murcia,30475,Auto,Activa,1452.05,2016-05-11,1,Teléfono,523.59,-10.0,N/A
746,Sara Gil,70332191P,1953-02-06,sara.gil@email.com,+34 675 267 870,Las Palmas,Las Palmas,35508,Hogar,Vencida,1423.47,2016-05-19,1,Agente,8124.62,48.2,NINGUNA
747,Lucía Romero,10981883B,1951-12-01,lucia.romero@email.com,+34 633 630 245,Las Palmas,Las Palmas,35810,Hogar,Activa,-100.0,2023-04-05,1,Agente,5817.68,96.9,
748,Andrés Ramos,368959983,1989-10-17,andres.ramos@email.com,+34 673 340 983,Zaragoza,Zaragoza,50587,Hogar,Activa,461.23,2017-12-28,0,Online,1516.15,67.2,Pendiente validación
749,Pedro Sánchez,83263376H,1978-01-04,,+34 697 848 134,Las Palmas,Las Palmas,51873,Hogar,Cancelada,1658.45,2021-01-17,2,Oficina,12028.81,15.4,
750,Ana Martínez,30536721W,1967-03-30,ana.martinez@email.com,+34-687-647-487,Bilbao,Vizcaya,48339,Vida,Activa,2541.88,2019-06-26,1,Oficina,13726.15,13.3,Reclamación abierta
751,Patricia Blanco,15418952Y,1985-02-25,patricia.blanco@email.com,+34 654 607 225,Málaga,Málaga,29238,Salud,Pendiente,-500.0,2016-12-18,1,Agente,11348.91,20.4,Reclamación abierta
752,Sara Gil,14264423N,1971-05-23,sara.gil@email.com,+34 698 837 320,Bilbao,Vizcaya,48221,Responsabilidad Civil,Cancelada,2877.17,2023-10-22,2,Oficina,12336.33,76.7,null
753,Laura Fernández,18181883Z,1962-06-24,laura.fernandez@email.com,+34 628 822 124,Zaragoza,Zaragoza,50519,Auto,Activa,2155.16,2019-05-12,0,Teléfono,3247.36,29.5,N/A
754,Antonio Moreno,92418648R,,antonio.moreno@email.com,+34 625 281 598,Barcelona,Barcelona,08660,Hogar,Vencida,781.76,2023-04-29,0,Online,3953.59,2.1,Reclamación abierta
755,Elena Torres,33948053T,1980-03-14,@dominio.com,+34 682 740 141,Bilbao,Vizcaya,48403,Salud,Pendiente,256.78,2018-11-09,0,Agente,3127.91,94.4,NINGUNA
756,Marta Vázquez,94749483S,1974-10-27,,+34 628 580 947,Las Palmas,Las Palmas,35214,Responsabilidad Civil,Cancelada,1542.36,2015-09-26,2,Agente,11475.95,17.0,-
757,Elena Torres,61217069Q,1972-08-28,elena.torres@email.com,,Valencia,Valencia,46442,Salud,Activa,1638.37,2020-04-30,4,Oficina,14218.76,-5.0,N/A
758,Francisco Álvarez,99381751U,1998-10-02,francisco.alvarez@email.com,+34 698 992 144,Palma,Baleares,07350,Vida,Activa,872.74,2019-01-17,0,Teléfono,10752.56,23.7,N/A
759,Marta Vázquez,30000738Z,1991-04-25,marta.vazquez@email.com,+34 615 120 733,Málaga,Málaga,29106,Responsabilidad Civil,Cancelada,549.15,2022-07-09,0,Online,13222.0,23.5,OK
760,Lucía Romero,24804511W,1958-09-16,lucia.romero@email.com,+34 679 963 972,Las Palmas,Las Palmas,35830,Salud,Activa,1841.38,2019-03-22,0,Oficina,9580.49,42.2,null
761,Raúl Castro,28333734Q,1968-05-02,raul.castro@email.com,+34 657 590 650,Valencia,Valencia,46688,Vida,Activa,2339.92,2017-05-14,1,Agente,5814.9,92.0,Revisar
762,Carlos Rodríguez,46213515I,1976-03-28,carlos.rodriguez@email.com,+34 640 109 641,Zaragoza,Zaragoza,50278,Salud,Cancelada,2980.83,2021-07-25,1,Agente,6386.42,87.9,Revisar
763,Antonio Moreno,64832046R,1996-07-16,antonio.moreno@email.com,+34-675-792-120,Sevilla,Sevilla,41244,Salud,Activa,2323.25,2015-04-20,1,Oficina,1129.82,45.7,
764,Ana Martínez,57548564M,1987-12-22,ana.martinez@email.com,,Valencia,Valencia,46515,Responsabilidad Civil,Activa,2422.17,2021-09-20,0,Teléfono,471.86,41.1,Cliente preferente
765,Carmen Díaz,19935869U,1982-03-11,carmen.diaz@email.com,+34 613 290 267,Murcia,Murcia,30765,Vida,Activa,1926.09,2016-10-11,1,Online,10432.13,55.5,Sin observaciones
766,Lucía Romero,51434749H,1995-08-07,,+34 618 720 236,Sevilla,Sevilla,41220,Hogar,Activa,2960.58,2020-09-29,1,Online,6576.43,24.3,-
767,Andrés Ramos,51835879N,1983-07-25,andres.ramos@email.com,680202486,Madrid,Madrid,28223,Auto,Pendiente,1991.88,2019-02-08,0,Online,8283.23,5.2,
768,Sara Gil,42469247V,1956-10-04,sara.gil@email.com,+34 625 242 710,Málaga,Málaga,29249,Responsabilidad Civil,Activa,2608.71,2018-01-15,1,Online,8364.92,93.9,
769,Carlos Rodríguez,6786,1988-11-25,carlos.rodriguez@email.com,+34 661 168 346,Las Palmas,Las Palmas,35496,Vida,Activa,2848.2,2023-08-06,0,Teléfono,4160.64,18.7,NINGUNA
770,Sara Gil,93027288V,1991-03-09,,+34 614 887 178,Madrid,,28480,Salud,Cancelada,2803.6,2016-08-18,2,Agente,7138.39,19.8,null
771,Juan López,45674971M,2020-06-15,juan.lopez@email.com,,Bilbao,Vizcaya,48879,Vida,Vencida,1267.96,2017-09-05,0,Agente,7061.4,47.2,NINGUNA
772,Sara Gil,46785617B,1981-08-12,@dominio.com,+34 622 871 720,Zaragoza,Zaragoza,50938,Auto,Cancelada,420.25,2023-07-11,1,Online,5826.41,49.2,Cliente preferente
773,Miguel Ruiz,38899868U,1983-10-02,miguel.ruiz@email.com,+34 683 288 194,Málaga,Málaga,29100,Auto,Activa,681.25,2016-12-31,2,Online,12310.13,1.8,
774,Miguel Ruiz,41052238T,1989-01-26,miguel.ruiz@email.com,+34 617 166 595,Barcelona,Barcelona,08772,Hogar,Activa,365.83,2015-02-26,0,Online,6767.46,105.0,OK
775,Marta Vázquez,32700314R,1992-07-02,marta.vazquez@email.com,+34 672 465 867,Sevilla,Sevilla,41343,Hogar,Pendiente,495.11,2022-08-17,4,Oficina,9054.67,37.8,null
776,Francisco Álvarez,94370894S,,francisco.alvarez@email.com,+34 618 216 366,Barcelona,Barcelona,08986,Auto,Activa,717.02,2021-02-21,0,Oficina,13432.8,-5.0,Sin observaciones
777,Patricia Blanco,70350924V,1979-07-03,patricia.blanco@email.com,+34 651 263 475,Madrid,Madrid,28497,Responsabilidad Civil,Cancelada,1155.06,2019-11-19,1,Agente,12993.5,22.8,NINGUNA
778,Antonio Moreno,57189674E,1983-08-01,antonio.moreno@email.com,+34 622 367 648,Valencia,Valencia,46350,Responsabilidad Civil,Activa,1721.91,2019-08-29,0,Agente,13356.33,42.3,-
779,Carmen Díaz,45908279C,1995-08-26,carmen.diaz@email.com,+34 683 607 172,Valencia,Valencia,46978,Salud,Activa,2192.71,2023-07-31,1,Online,4050.07,55.7,Pendiente validación
780,Laura Fernández,80001342V,1968-02-10,,,Zaragoza,Zaragoza,50675,Hogar,Pendiente,790.6,2018-07-10,2,Oficina,524.74,88.9,Cliente preferente
781,Pedro Sánchez,20831890W,1958-11-27,pedro.sanchez@email.com,+34-662-920-511,Madrid,Madrid,28398,Salud,Cancelada,-100.0,2015-04-22,3,Teléfono,3916.0,32.6,Sin observaciones
782,Raúl Castro,15949852G,1970-04-21,,+34 649 931 586,Palma,Baleares,07859,Hogar,Cancelada,2171.93,2022-09-13,0,Oficina,4180.61,13.4,N/A
783,Juan López,73019115O,1995-08-15,juan.lopez@email.com,+34 694 250 768,Málaga,Málaga,29396,Auto,Activa,1764.14,2016-12-11,1,Agente,13640.4,48.9,Cliente preferente
784,Lucía Romero,19184536E,1980-06-08,lucia.romero@email.com,+34 687 278 296,Sevilla,,41599,Responsabilidad Civil,Activa,2730.13,2018-04-16,2,Oficina,9738.64,74.7,NINGUNA
785,Pedro Sánchez,26413806H,1996-06-12,pedro.sanchez@email.com,+34 698 898 533,Valencia,Valencia,46214,Responsabilidad Civil,Activa,510.79,2017-08-05,2,Agente,1225.56,11.0,N/A
786,Laura Fernández,50078991H,1963-07-30,laura.fernandez@email.com,+34-631-956-574,Valencia,Valencia,46906,Auto,Activa,695.94,2015-01-26,3,Online,2030.68,42.5,N/A
787,María García,43121540C,,maria.garcia@email.com,+34 690 592 229,Barcelona,Barcelona,08100,Salud,Activa,1400.26,2021-09-23,0,Teléfono,2335.14,1.8,
788,Pedro Sánchez,5036,1963-01-29,pedro.sanchez@email.com,+34 634 112 733,Barcelona,Barcelona,08652,Salud,Activa,554.8,2017-01-27,4,Online,9456.33,3.4,Reclamación abierta
789,Pedro Sánchez,30686655J,1997-02-11,,+34 679 806 797,Las Palmas,Las Palmas,35784,Vida,Activa,1785.63,2022-01-22,1,Online,11031.21,48.3,Sin observaciones
790,Javier Domínguez,15627745K,1960-06-29,javier.dominguez@email.com,+34 691 686 985,Bilbao,Vizcaya,48699,Hogar,Vencida,1315.52,2019-12-06,2,Teléfono,12894.66,29.8,NINGUNA
791,Carlos Rodríguez,71509503N,1990-10-19,carlos.rodriguez@email.com,+34 693 291 424,Palma,Baleares,07581,Salud,Pendiente,996.87,2019-04-05,2,Teléfono,14109.55,84.5,N/A
792,Isabel Jiménez,12253722B,1964-11-28,isabel.jimenez@email.com,+34 692 825 926,Barcelona,Barcelona,08709,Auto,Vencida,675.97,2023-09-13,3,Teléfono,3025.57,60.2,Sin observaciones
793,Carmen Díaz,59970088P,1953-10-12,carmen.diaz@email.com,+34 669 566 993,Barcelona,Barcelona,08699,Salud,Activa,1138.95,2022-08-28,0,Agente,4646.59,45.4,Revisar
794,Ana Martínez,20916876I,1977-01-04,ana.martinez@email.com,+34 671 243 483,Málaga,Málaga,29862,Responsabilidad Civil,Vencida,1902.29,2020-01-16,1,Online,3604.84,40.8,Sin observaciones
795,Patricia Blanco,32461013J,1988-02-17,patricia.blanco@email.com,+34 697 460 423,Las Palmas,Las Palmas,35609,Hogar,Activa,1812.2,2021-04-12,1,Agente,5381.42,49.7,Reclamación abierta
796,Miguel Ruiz,57204953Z,1981-09-15,miguel.ruiz@email.com,,Barcelona,Barcelona,08434,Vida,Activa,0.0,2018-01-09,2,Teléfono,13719.98,4.0,Pendiente validación
797,Laura Fernández,27443381L,1965-06-05,laura.fernandez@email.com,+34 664 646 282,Sevilla,Sevilla,41564,Hogar,Pendiente,549.78,2016-10-23,0,Agente,8626.69,89.3,NINGUNA
798,Carlos Rodríguez,57380429N,1965-11-28,carlos.rodriguez@email.com,+34 623 566 969,Málaga,Málaga,10893,Responsabilidad Civil,Activa,274.69,2017-06-27,2,Teléfono,11072.88,99.8,NINGUNA
799,Pedro Sánchez,98362401U,1977-11-14,pedro.sanchez@email.com,+34 616 641 566,Bilbao,Vizcaya,48682,Responsabilidad Civil,Activa,234.79,2021-09-09,1,Oficina,7351.79,18.1,-
800,Juan López,71983306P,1983-07-18,juan.lopez@email.com,,Madrid,Madrid,28236,Responsabilidad Civil,Activa,2663.47,2016-06-05,1,Teléfono,432.87,12.0,Pendiente validación
801,Raúl Castro,16739013X,1985-12-14,espacios en email@mail.com,,Málaga,Málaga,29710,Responsabilidad Civil,Activa,326.25,2020-01-31,0,Online,962.93,14.4,NINGUNA
802,Isabel Jiménez,18805586E,1984-10-16,isabel.jimenez@email.com,666 666 666,Madrid,Madrid,28762,Auto,Cancelada,2247.42,2019-10-26,2,Online,8068.85,66.1,N/A
803,Carlos Rodríguez,54564078D,1999-12-03,carlos.rodriguez@email.com,+34 651 372 802,Valencia,Valencia,46786,Vida,Cancelada,2641.56,2023-02-21,1,Online,10781.84,66.1,Sin observaciones
804,Sara Gil,24263315J,1957-07-12,sara.gil@email.com,+34 654 106 254,Las Palmas,Las Palmas,35266,Responsabilidad Civil,Pendiente,474.56,2021-04-30,2,Agente,3229.96,84.8,OK
805,Pedro Sánchez,58085527V,1986-01-08,pedro.sanchez@email.com,+34 619 645 647,Bilbao,Vizcaya,48442,Responsabilidad Civil,Activa,1421.64,2017-02-28,0,Online,10828.64,75.2,Cliente preferente
806,Marta Vázquez,NULL,,marta.vazquez@email.com,+34 634 617 314,Las Palmas,Las Palmas,35509,Salud,Cancelada,2894.45,2018-07-21,1,Teléfono,12159.99,45.0,NINGUNA
807,Pedro Sánchez,39171429U,1959-06-13,pedro.sanchez@email.com,+34 615 384 225,Bilbao,Vizcaya,48868,Vida,Activa,2535.59,2019-09-26,1,Oficina,6178.46,61.3,Reclamación abierta
808,Patricia Blanco,18074037H,1969-10-02,patricia.blanco@email.com,+34 634 538 948,Las Palmas,Las Palmas,35835,Hogar,Activa,1571.17,2015-06-21,1,Online,11196.29,68.8,null
809,Juan López,23822356J,1982-05-07,juan.lopez@email.com,+34 655 251 430,Málaga,Málaga,29979,Vida,Vencida,2335.2,2015-09-22,1,Agente,6060.45,51.3,N/A
810,Sara Gil,55677485D,1964-01-29,,+34 635 482 214,sevilla,Las Palmas,35941,Vida,Activa,-500.0,2020-06-09,0,Oficina,10175.26,47.6,OK
811,Isabel Jiménez,2546,1957-06-01,isabel.jimenez@email.com,,Murcia,Murcia,30164,Vida,Cancelada,1174.48,2017-11-15,0,Online,11459.96,64.5,Reclamación abierta
812,Miguel Ruiz,62496899N,1991-04-24,miguel.ruiz@email.com,+34 647 288 177,Bilbao,Vizcaya,48680,Responsabilidad Civil,Activa,2698.03,2019-02-01,0,Online,14878.9,55.7,N/A
813,Patricia Blanco,29992066X,1982-05-27,patricia.blanco@email.com,666 666 666,Madrid,,28166,Responsabilidad Civil,Cancelada,1517.33,2020-02-29,1,Oficina,5180.95,64.4,null
814,Lucía Romero,54613348P,1983-08-14,lucia.romero@email.com,+34 630 665 283,Bilbao,Vizcaya,48532,Auto,Cancelada,1677.86,2016-04-20,3,Online,6165.61,61.3,Cliente preferente
815,Francisco Álvarez,38727993W,1977-06-02,francisco.alvarez@email.com,+34 668 427 278,Valencia,Valencia,46149,Hogar,Activa,2999.18,2021-07-31,1,Agente,2484.3,71.9,Revisar
816,Laura Fernández,76329075D,1958-12-18,laura.fernandez@email.com,+34 629 211 835,Sevilla,Sevilla,41413,Salud,Activa,2561.25,2017-11-15,2,Teléfono,3061.1,64.3,Cliente preferente
817,Pedro Sánchez,51822973X,1989-05-03,pedro.sanchez@email.com,+34 695 158 426,Murcia,Murcia,30408,Vida,Cancelada,1212.96,2015-02-03,0,Teléfono,10400.93,52.0,-
818,Carlos Rodríguez,96835361R,1962-06-05,carlos.rodriguez@email.com,+34 618 720 996,Zaragoza,Zaragoza,15582,Hogar,Activa,228.97,2021-04-30,1,Oficina,13755.68,68.2,OK
819,Patricia Blanco,46059026S,1984-05-03,patricia.blanco@email.com,+34 638 290 299,Bilbao,,19482,Hogar,Activa,1953.29,2018-03-07,2,Teléfono,5919.07,44.9,Sin observaciones
820,Raúl Castro,59351998N,1973-11-08,,+34 665 807 134,Barcelona,Barcelona,08985,Auto,Cancelada,2170.96,2017-03-26,0,Online,2697.67,24.2,Pendiente validación
821,María García,43997463M,1975-02-07,maria.garcia@email.com,+34 612 857 336,Málaga,Málaga,29668,Salud,Activa,2022.25,2023-01-01,2,Online,4276.49,0.1,Reclamación abierta
822,Raúl Castro,25663645Z,1959-09-22,raul.castro@email.com,+34 616 382 100,Málaga,Málaga,29441,Vida,Pendiente,2910.01,2017-01-23,2,Agente,6825.78,-5.0,OK
823,Marta Vázquez,96676453U,1983-09-02,marta.vazquez@email.com,+34 689 329 271,Las Palmas,Las Palmas,35629,Salud,Activa,2616.32,2016-07-19,0,Teléfono,4359.75,59.1,Pendiente validación
824,Francisco Álvarez,41632286D,1980-01-09,francisco.alvarez@email.com,+34-651-461-343,Madrit,Las Palmas,35883,Auto,Activa,1456.73,2016-04-06,1,Oficina,3503.69,97.2,Revisar
825,Sara Gil,84170047S,1957-10-03,sara.gil@email.com,+34 684 397 984,Málaga,Málaga,29741,Responsabilidad Civil,Cancelada,376.0,2023-11-14,2,Online,11039.77,36.1,NINGUNA
826,María García,21592111M,1986-10-01,maria.garcia@email.com,+34 642 789 674,Palma,Baleares,07594,Hogar,Activa,1532.96,2019-07-13,2,Oficina,117.67,39.4,Reclamación abierta
827,David Navarro,77399862Q,1950-06-02,david.navarro@email.com,+34 646 798 482,Murcia,Murcia,30368,Vida,Activa,2129.88,2022-05-26,0,Online,8088.46,20.2,Sin observaciones
828,Pedro Sánchez,83476576R,1980-07-18,pedro.sanchez@email.com,+34 690 838 531,Murcia,Murcia,30179,Responsabilidad Civil,Activa,1901.59,2015-03-22,2,Online,11906.5,7.1,NINGUNA
829,Laura Fernández,17997043Q,1980-05-31,,+34 614 659 323,Madrid,Madrid,28555,Auto,Activa,1706.78,2022-09-05,1,Agente,3993.42,77.3,Reclamación abierta
830,Isabel Jiménez,29221242O,,isabel.jimenez@email.com,,Bilbao,Vizcaya,48398,Salud,Activa,-100.0,2020-04-21,0,Teléfono,9049.37,25.0,Sin observaciones
831,Carlos Rodríguez,73848248V,1964-07-16,carlos.rodriguez@email.com,+34 671 710 215,Zaragoza,Zaragoza,50921,Hogar,Activa,1022.53,2017-05-19,0,Agente,10033.5,60.9,OK
832,Lucía Romero,85441964A,1977-03-24,lucia.romero@email.com,,Málaga,Málaga,37110,Vida,Activa,976.57,2018-12-01,2,Teléfono,9825.37,68.8,Pendiente validación
833,Isabel Jiménez,74416144F,1957-02-23,isabel.jimenez@email.com,,Bilbao,Vizcaya,48602,Responsabilidad Civil,Activa,1600.65,2017-12-05,1,Oficina,6687.74,47.1,Reclamación abierta
834,Ana Martínez,58006403T,1983-01-15,ana.martinez@email.com,+34 626 991 123,Murcia,Murcia,30836,Responsabilidad Civil,Cancelada,649.69,2016-08-21,1,Teléfono,5198.67,87.6,Cliente preferente
835,María García,28904815O,1953-01-09,maria.garcia@email.com,+34 632 949 149,Valencia,Valencia,46770,Hogar,Cancelada,1153.92,2019-06-23,1,Oficina,12538.86,44.4,Reclamación abierta
836,Pedro Sánchez,25697605O,1979-05-17,pedro.sanchez@email.com,+34 687 597 434,Málaga,Málaga,29815,Salud,Activa,1107.14,2017-03-17,1,Online,11376.69,28.5,NINGUNA
837,Andrés Ramos,47937226G,1969-11-20,andres.ramos@email.com,+34 688 681 126,Bilbao,Vizcaya,48748,Auto,Pendiente,1843.97,2020-04-18,1,Oficina,4818.83,89.6,Cliente preferente
838,Antonio Moreno,50253576Z,1955-03-30,antonio.moreno@email.com,,Murcia,Murcia,30584,Salud,Pendiente,386.71,2017-12-12,0,Oficina,1545.29,86.2,
839,Laura Fernández,76298692Y,1951-02-11,laura.fernandez@email.com,+34 617 690 486,Sevilla,Sevilla,41684,Salud,Activa,2523.07,2023-04-20,3,Online,1077.11,16.4,Pendiente validación
840,Antonio Moreno,23099507J,1987-06-25,antonio.moreno@email.com,+34 671 658 460,Murcia,Murcia,30659,Salud,Cancelada,1774.66,2016-12-04,2,Oficina,1414.14,2.6,
841,Francisco Álvarez,48844162M,1950-06-16,N/A,+34 697 587 451,Las Palmas,Las Palmas,35117,Hogar,Activa,2078.31,2021-11-28,1,Oficina,8743.04,9.0,Reclamación abierta
842,Juan López,64769258Q,1951-05-24,juan.lopez@email.com,+34 670 355 321,Barcelona,Barcelona,08577,Hogar,Pendiente,2168.66,2022-03-24,2,Online,774.93,28.7,Revisar
843,Lucía Romero,92450685V,1999-05-29,lucia.romero@email.com,+34 622 100 645,Madrit,Baleares,07587,Auto,Activa,1016.16,2020-08-25,0,Online,5053.9,97.2,Pendiente validación
844,Miguel Ruiz,53682501Q,1960-01-13,miguel.ruiz@email.com,+34 671 178 335,Palma,Baleares,07878,Salud,Activa,1517.04,2016-05-01,2,Online,11298.0,55.9,
845,Juan López,85057004S,1985-09-24,,+34-656-686-896,Las Palmas,Las Palmas,35545,Hogar,Cancelada,2877.49,2016-12-06,2,Teléfono,4415.22,37.3,N/A
846,Raúl Castro,23654772S,1951-11-12,raul.castro@email.com,+34 691 601 576,Las Palmas,Las Palmas,35439,Auto,Activa,2346.77,2019-03-06,2,Online,11449.62,88.9,Revisar
847,María García,49929257C,1961-12-06,maria.garcia@email.com,+34 640 803 864,Málaga,Málaga,29630,Auto,Activa,2914.76,2018-03-10,3,Online,11182.01,45.3,OK
848,Laura Fernández,39168537S,1953-09-25,laura.fernandez@email.com,+34 634 649 113,Sevilla,Sevilla,41711,Salud,Activa,2289.51,2016-09-11,3,Oficina,3687.41,31.5,
849,Carmen Díaz,18221252E,1976-01-28,carmen.diaz@email.com,684550584,Sevilla,Sevilla,41215,Vida,Activa,691.68,2023-05-25,0,Agente,10932.33,94.1,Revisar
850,Marta Vázquez,62209619Q,1956-04-11,marta.vazquez@email.com,+34 611 308 456,Málaga,Málaga,29957,Salud,Cancelada,380.7,2017-02-15,0,Agente,11216.65,85.0,OK
851,Carmen Díaz,98849481E,1954-03-19,carmen.diaz@email.com,+34 687 700 667,Bilbao,Vizcaya,48173,Vida,Pendiente,1817.45,2016-03-22,0,Teléfono,5961.81,84.4,N/A
